A_exp	F_exp	Mean_std
2.865	1.433	0.162986907836
2.865	1.482	0.182100928687
2.865	1.532	0.201966748922
2.865	1.581	0.224377657598
2.865	1.63	0.258102799875
2.865	1.68	0.303311350951
2.865	1.729	0.353196120801
2.865	1.778	0.372058639187
2.865	1.828	0.408481211512
2.865	1.877	0.433471077699
2.865	1.927	0.486008153408
2.865	1.976	0.505764126857
2.865	2.025	0.551212339533
2.865	2.075	0.591362430204
2.865	2.124	0.615357308582
2.865	2.173	0.65655300375
2.865	2.223	0.696212061657
2.865	2.272	0.724703728384
2.865	2.322	0.762066397907
2.865	2.371	0.780224669429
2.865	2.42	0.82093370181
2.865	2.47	0.856213090935
2.865	2.519	0.874786276517
2.865	2.568	0.916342204902
2.865	2.618	0.941136500538
2.865	2.667	0.962333236943
2.865	2.716	0.986144901288
2.865	2.766	1.00654954016
2.865	2.815	1.024871535
2.865	2.865	1.08048242279
2.865	2.914	1.12467713592
2.865	2.963	1.13756607547
2.865	3.013	1.16561175507
2.865	3.062	1.17704599416
2.865	3.111	1.20533583716
2.865	3.161	1.22927237061
2.865	3.21	1.26432007818
2.865	3.259	1.27618697753
2.865	3.309	1.31271981205
2.865	3.358	1.32731499884
2.865	3.408	1.34073987729
2.865	3.457	1.38363046857
2.865	3.506	1.40432304492
2.865	3.556	1.41831804145
2.865	3.605	1.43823385978
2.865	3.654	1.46979895346
2.865	3.704	1.48750637096
2.865	3.753	1.51218992013
2.865	3.803	1.53936104956
2.865	3.852	1.54494290652
2.865	3.901	1.56616802231
2.865	3.951	1.57998514724
2.865	4	1.60795723862

2.914	0.1	1.70927041608
2.914	0.1494	1.65706169152
2.914	0.1987	1.57682443836
2.914	0.2481	1.50023575594
2.914	0.2975	1.42006701066
2.914	0.3468	1.32728597735
2.914	0.3962	1.24961300509
2.914	0.4456	1.15919522999
2.914	0.4949	1.09744381854
2.914	0.5443	1.02252736935
2.914	0.5937	0.963294318685
2.914	0.643	0.890274621776
2.914	0.6924	0.833109452047
2.914	0.7418	0.744357757347
2.914	0.7911	0.693107437162
2.914	0.8405	0.633022692199
2.914	0.8899	0.559104555123
2.914	0.9392	0.520333121194
2.914	0.9886	0.451420440243
2.914	1.038	0.41952002615
2.914	1.087	0.362912749488
2.914	1.137	0.30798111925
2.914	1.186	0.268977693378
2.914	1.235	0.236342368964
2.914	1.285	0.196309137636
2.914	1.334	0.169453735854
2.914	1.384	0.151147964258
2.914	1.433	0.155869520821
2.914	1.482	0.170249276166
2.914	1.532	0.189667645239
2.914	1.581	0.211343569239
2.914	1.63	0.241053229301
2.914	1.68	0.287596902062
2.914	1.729	0.312535575791
2.914	1.778	0.353946175521
2.914	1.828	0.384663044692
2.914	1.877	0.410936562531
2.914	1.927	0.447584500286
2.914	1.976	0.489277321046
2.914	2.025	0.521214366137
2.914	2.075	0.557325786619
2.914	2.124	0.593636137079
2.914	2.173	0.617939847614
2.914	2.223	0.663975506681
2.914	2.272	0.701683708277
2.914	2.322	0.72812109011
2.914	2.371	0.762066397907
2.914	2.42	0.798259044474
2.914	2.47	0.822325549981
2.914	2.519	0.862346323289
2.914	2.568	0.875212051505
2.914	2.618	0.916342204902
2.914	2.667	0.941136500538
2.914	2.716	0.962333236943
2.914	2.766	0.986144901288
2.914	2.815	1.00692389621
2.914	2.865	1.03012030243
2.914	2.914	1.08029252277
2.914	2.963	1.12467713592
2.914	3.013	1.13756607547
2.914	3.062	1.16561175507
2.914	3.111	1.17704599416
2.914	3.161	1.20340798819
2.914	3.21	1.22927237061
2.914	3.259	1.26430301614
2.914	3.309	1.27397404604
2.914	3.358	1.31271981205
2.914	3.408	1.32518584679
2.914	3.457	1.33495601665
2.914	3.506	1.37613399266
2.914	3.556	1.40394592277
2.914	3.605	1.41519943818
2.914	3.654	1.43532271452
2.914	3.704	1.46921948474
2.914	3.753	1.48268442533
2.914	3.803	1.50877158221
2.914	3.852	1.52555947255
2.914	3.901	1.54215916266
2.914	3.951	1.55301049787
2.914	4	1.5706720072

2.963	0.1	1.71665268547
2.963	0.1494	1.65706169152
2.963	0.1987	1.58783877073
2.963	0.2481	1.51167038315
2.963	0.2975	1.42605727856
2.963	0.3468	1.33817031816
2.963	0.3962	1.25972250954
2.963	0.4456	1.17844904728
2.963	0.4949	1.1071284826
2.963	0.5443	1.03668211449
2.963	0.5937	0.97000276249
2.963	0.643	0.909241436147
2.963	0.6924	0.854305424374
2.963	0.7418	0.748645801573
2.963	0.7911	0.703855048019
2.963	0.8405	0.651605524003
2.963	0.8899	0.577376870461
2.963	0.9392	0.536047882236
2.963	0.9886	0.464328682713
2.963	1.038	0.432583687579
2.963	1.087	0.378923404642
2.963	1.137	0.326307061602
2.963	1.186	0.288306105274
2.963	1.235	0.24301327117
2.963	1.285	0.211776055724
2.963	1.334	0.175012866569
2.963	1.384	0.158128702866
2.963	1.433	0.153519222036
2.963	1.482	0.162986907836
2.963	1.532	0.179585397954
2.963	1.581	0.200243421985
2.963	1.63	0.224493059985
2.963	1.68	0.258102799875
2.963	1.729	0.296194461532
2.963	1.778	0.34209858891
2.963	1.828	0.365154142939
2.963	1.877	0.392548079901
2.963	1.927	0.427346287949
2.963	1.976	0.479359409108
2.963	2.025	0.497463767364
2.963	2.075	0.536372818484
2.963	2.124	0.569846894346
2.963	2.173	0.598069205078
2.963	2.223	0.65073398291
2.963	2.272	0.668792770312
2.963	2.322	0.70477433694
2.963	2.371	0.739412191442
2.963	2.42	0.773817130953
2.963	2.47	0.807462148609
2.963	2.519	0.822544973218
2.963	2.568	0.862346323289
2.963	2.618	0.881299078808
2.963	2.667	0.91634933864
2.963	2.716	0.941659540401
2.963	2.766	0.962333236943
2.963	2.815	0.986144901288
2.963	2.865	1.00692389621
2.963	2.914	1.03012030243
2.963	2.963	1.05309060868
2.963	3.013	1.12467713592
2.963	3.062	1.1335568355
2.963	3.111	1.16561175507
2.963	3.161	1.17646808601
2.963	3.21	1.19914763336
2.963	3.259	1.22927237061
2.963	3.309	1.2626225426
2.963	3.358	1.27113406941
2.963	3.408	1.30867196165
2.963	3.457	1.31996371956
2.963	3.506	1.32974545974
2.963	3.556	1.36221592823
2.963	3.605	1.3878602107
2.963	3.654	1.41519943818
2.963	3.704	1.42556504775
2.963	3.753	1.45845962708
2.963	3.803	1.47393251852
2.963	3.852	1.50287930873
2.963	3.901	1.51706711257
2.963	3.951	1.53936104956
2.963	4	1.55050218356

3.013	0.1	1.71665268547
3.013	0.1494	1.65706169152
3.013	0.1987	1.5900450543
3.013	0.2481	1.52274180077
3.013	0.2975	1.43698005439
3.013	0.3468	1.35331723637
3.013	0.3962	1.26644505136
3.013	0.4456	1.18930702474
3.013	0.4949	1.11979362496
3.013	0.5443	1.05617675911
3.013	0.5937	0.987872467648
3.013	0.643	0.921018083873
3.013	0.6924	0.866883509728
3.013	0.7418	0.80212844772
3.013	0.7911	0.72348114365
3.013	0.8405	0.671925952022
3.013	0.8899	0.608298160167
3.013	0.9392	0.542558213717
3.013	0.9886	0.505338614069
3.013	1.038	0.443071366036
3.013	1.087	0.395106864388
3.013	1.137	0.34865051194
3.013	1.186	0.301259357405
3.013	1.235	0.261915117303
3.013	1.285	0.234190782751
3.013	1.334	0.195664433886
3.013	1.384	0.165519582152
3.013	1.433	0.151147964258
3.013	1.482	0.15679806277
3.013	1.532	0.170080521916
3.013	1.581	0.189667645239
3.013	1.63	0.209505079107
3.013	1.68	0.233508576388
3.013	1.729	0.269478436126
3.013	1.778	0.303885923656
3.013	1.828	0.353946175521
3.013	1.877	0.374480602974
3.013	1.927	0.408481211512
3.013	1.976	0.433471077699
3.013	2.025	0.486008153408
3.013	2.075	0.505764126857
3.013	2.124	0.549391681222
3.013	2.173	0.587459908563
3.013	2.223	0.609372245911
3.013	2.272	0.652269583709
3.013	2.322	0.670317282775
3.013	2.371	0.710266861003
3.013	2.42	0.751064689696
3.013	2.47	0.773844008782
3.013	2.519	0.807462148609
3.013	2.568	0.827303641706
3.013	2.618	0.862346323289
3.013	2.667	0.881299078808
3.013	2.716	0.91634933864
3.013	2.766	0.944771251012
3.013	2.815	0.971563213809
3.013	2.865	0.988491192389
3.013	2.914	1.00692389621
3.013	2.963	1.03012030243
3.013	3.013	1.06299046394
3.013	3.062	1.12467713592
3.013	3.111	1.1335568355
3.013	3.161	1.16561175507
3.013	3.21	1.17646808601
3.013	3.259	1.19629937057
3.013	3.309	1.22699490983
3.013	3.358	1.26249401173
3.013	3.408	1.26740702631
3.013	3.457	1.30844251273
3.013	3.506	1.31980682537
3.013	3.556	1.3258253758
3.013	3.605	1.36054476476
3.013	3.654	1.3878602107
3.013	3.704	1.41319403947
3.013	3.753	1.42556504775
3.013	3.803	1.45035046075
3.013	3.852	1.46979895346
3.013	3.901	1.48750637096
3.013	3.951	1.51218992013
3.013	4	1.53936104956

3.062	0.1	1.71665268547
3.062	0.1494	1.66048913161
3.062	0.1987	1.59224668412
3.062	0.2481	1.52274180077
3.062	0.2975	1.44827657371
3.062	0.3468	1.35675013331
3.062	0.3962	1.27521648352
3.062	0.4456	1.20385201291
3.062	0.4949	1.1323076717
3.062	0.5443	1.06128308639
3.062	0.5937	1.00047587787
3.062	0.643	0.926923462449
3.062	0.6924	0.876438939038
3.062	0.7418	0.810717516021
3.062	0.7911	0.735415070412
3.062	0.8405	0.681316182602
3.062	0.8899	0.624626054548
3.062	0.9392	0.549705724905
3.062	0.9886	0.520333121194
3.062	1.038	0.452484913034
3.062	1.087	0.421048262072
3.062	1.137	0.365749995681
3.062	1.186	0.314948064476
3.062	1.235	0.277755679826
3.062	1.285	0.236342368964
3.062	1.334	0.208990343108
3.062	1.384	0.173005428599
3.062	1.433	0.157400969219
3.062	1.482	0.153658100043
3.062	1.532	0.162986907836
3.062	1.581	0.179518609585
3.062	1.63	0.200243421985
3.062	1.68	0.21721090899
3.062	1.729	0.258102799875
3.062	1.778	0.296194461532
3.062	1.828	0.321219441398
3.062	1.877	0.356754521738
3.062	1.927	0.388816426729
3.062	1.976	0.415239379856
3.062	2.025	0.447584500286
3.062	2.075	0.488854510322
3.062	2.124	0.513436001961
3.062	2.173	0.552271714322
3.062	2.223	0.593636137079
3.062	2.272	0.615357308582
3.062	2.322	0.65655300375
3.062	2.371	0.695887711552
3.062	2.42	0.713469081088
3.062	2.47	0.752841048265
3.062	2.519	0.776962943706
3.062	2.568	0.809662436981
3.062	2.618	0.827303641706
3.062	2.667	0.862346323289
3.062	2.716	0.8952522466
3.062	2.766	0.92379713397
3.062	2.815	0.944771251012
3.062	2.865	0.971563213809
3.062	2.914	0.988491192389
3.062	2.963	1.00692389621
3.062	3.013	1.03012030243
3.062	3.062	1.08380544302
3.062	3.111	1.12467713592
3.062	3.161	1.1335568355
3.062	3.21	1.16330436411
3.062	3.259	1.17646808601
3.062	3.309	1.19629937057
3.062	3.358	1.22302441071
3.062	3.408	1.25852856479
3.062	3.457	1.26740702631
3.062	3.506	1.29601715515
3.062	3.556	1.3174239571
3.062	3.605	1.32604188325
3.062	3.654	1.3536646037
3.062	3.704	1.3878602107
3.062	3.753	1.4050930248
3.062	3.803	1.42434354771
3.062	3.852	1.43823385978
3.062	3.901	1.46921948474
3.062	3.951	1.48268442533
3.062	4	1.50877158221

3.111	0.1	1.71676402093
3.111	0.1494	1.6681718765
3.111	0.1987	1.60195119186
3.111	0.2481	1.52678766711
3.111	0.2975	1.45613718544
3.111	0.3468	1.36422443661
3.111	0.3962	1.28858075394
3.111	0.4456	1.21260827126
3.111	0.4949	1.13568625722
3.111	0.5443	1.0801271239
3.111	0.5937	1.00776286772
3.111	0.643	0.94057765202
3.111	0.6924	0.883872041263
3.111	0.7418	0.828201839777
3.111	0.7911	0.744357757347
3.111	0.8405	0.701741435091
3.111	0.8899	0.645082768003
3.111	0.9392	0.574847467447
3.111	0.9886	0.527399763673
3.111	1.038	0.464328682713
3.111	1.087	0.432583687579
3.111	1.137	0.383242585559
3.111	1.186	0.335872238174
3.111	1.235	0.295249822533
3.111	1.285	0.259752138681
3.111	1.334	0.222656408772
3.111	1.384	0.183337963333
3.111	1.433	0.165519582152
3.111	1.482	0.151147964258
3.111	1.532	0.15679806277
3.111	1.581	0.170080521916
3.111	1.63	0.189667645239
3.111	1.68	0.206219994333
3.111	1.729	0.232770498923
3.111	1.778	0.264360722003
3.111	1.828	0.303311350951
3.111	1.877	0.353196120801
3.111	1.927	0.368288855944
3.111	1.976	0.398475680888
3.111	2.025	0.429501347049
3.111	2.075	0.479359409108
3.111	2.124	0.497463767364
3.111	2.173	0.535180136797
3.111	2.223	0.564720663307
3.111	2.272	0.59698752935
3.111	2.322	0.617939847614
3.111	2.371	0.663975506681
3.111	2.42	0.696212061657
3.111	2.47	0.724703728384
3.111	2.519	0.758727770953
3.111	2.568	0.77887905274
3.111	2.618	0.815007991638
3.111	2.667	0.833482835373
3.111	2.716	0.874786276517
3.111	2.766	0.899665858363
3.111	2.815	0.926645702158
3.111	2.865	0.945194591523
3.111	2.914	0.980256871608
3.111	2.963	0.99170815216
3.111	3.013	1.00692389621
3.111	3.062	1.03012030243
3.111	3.111	1.08267993792
3.111	3.161	1.12467713592
3.111	3.21	1.13053578099
3.111	3.259	1.16330436411
3.111	3.309	1.17587586604
3.111	3.358	1.18466774795
3.111	3.408	1.21430174449
3.111	3.457	1.25627900956
3.111	3.506	1.26458122863
3.111	3.556	1.29601715515
3.111	3.605	1.31390151977
3.111	3.654	1.32731499884
3.111	3.704	1.34073987729
3.111	3.753	1.38363046857
3.111	3.803	1.40394592277
3.111	3.852	1.41519943818
3.111	3.901	1.43532271452
3.111	3.951	1.46634181911
3.111	4	1.48078710669

3.161	0.1	1.72382280192
3.161	0.1494	1.67704422872
3.161	0.1987	1.60513350045
3.161	0.2481	1.5356909359
3.161	0.2975	1.45831652655
3.161	0.3468	1.38310248528
3.161	0.3962	1.29325772589
3.161	0.4456	1.22467701522
3.161	0.4949	1.15454315962
3.161	0.5443	1.0872046749
3.161	0.5937	1.02087912806
3.161	0.643	0.963294318685
3.161	0.6924	0.897231560579
3.161	0.7418	0.849143436875
3.161	0.7911	0.748645801573
3.161	0.8405	0.705596147372
3.161	0.8899	0.654270994938
3.161	0.9392	0.606516400722
3.161	0.9886	0.542558213717
3.161	1.038	0.505338614069
3.161	1.087	0.443071366036
3.161	1.137	0.395845140289
3.161	1.186	0.356613378122
3.161	1.235	0.30798111925
3.161	1.285	0.268977693378
3.161	1.334	0.236342368964
3.161	1.384	0.201060813292
3.161	1.433	0.172283476449
3.161	1.482	0.155878730088
3.161	1.532	0.153421526777
3.161	1.581	0.162986907836
3.161	1.63	0.17844925837
3.161	1.68	0.200243421985
3.161	1.729	0.211647393661
3.161	1.778	0.247577935135
3.161	1.828	0.291482468375
3.161	1.877	0.315918534338
3.161	1.927	0.353946175521
3.161	1.976	0.382835387132
3.161	2.025	0.408481211512
3.161	2.075	0.440302383588
3.161	2.124	0.486008153408
3.161	2.173	0.504674131344
3.161	2.223	0.549347327385
3.161	2.272	0.577752574872
3.161	2.322	0.605477754328
3.161	2.371	0.65073398291
3.161	2.42	0.665106587987
3.161	2.47	0.701683708277
3.161	2.519	0.72812109011
3.161	2.568	0.762066397907
3.161	2.618	0.780658204049
3.161	2.667	0.816456933851
3.161	2.716	0.833482835373
3.161	2.766	0.874786276517
3.161	2.815	0.904627291995
3.161	2.865	0.932046878381
3.161	2.914	0.945194591523
3.161	2.963	0.983505182882
3.161	3.013	0.99170815216
3.161	3.062	1.00692389621
3.161	3.111	1.03012030243
3.161	3.161	1.06851249314
3.161	3.21	1.12467713592
3.161	3.259	1.13053578099
3.161	3.309	1.16330436411
3.161	3.358	1.17587586604
3.161	3.408	1.18344673885
3.161	3.457	1.21453142803
3.161	3.506	1.25627900956
3.161	3.556	1.26432007818
3.161	3.605	1.29138282715
3.161	3.654	1.31271981205
3.161	3.704	1.32731499884
3.161	3.753	1.33495601665
3.161	3.803	1.37613399266
3.161	3.852	1.40327480934
3.161	3.901	1.41519943818
3.161	3.951	1.42556504775
3.161	4	1.45561139888

3.21	0.1	1.72382280192
3.21	0.1494	1.67704422872
3.21	0.1987	1.60560501412
3.21	0.2481	1.53731377859
3.21	0.2975	1.45978785837
3.21	0.3468	1.38423726037
3.21	0.3962	1.32029754047
3.21	0.4456	1.22802746626
3.21	0.4949	1.15749356338
3.21	0.5443	1.09744381854
3.21	0.5937	1.03172476419
3.21	0.643	0.97000276249
3.21	0.6924	0.911394237856
3.21	0.7418	0.866430578767
3.21	0.7911	0.80212844772
3.21	0.8405	0.724256383962
3.21	0.8899	0.673433131652
3.21	0.9392	0.617695012395
3.21	0.9886	0.549705724905
3.21	1.038	0.520333121194
3.21	1.087	0.454969745869
3.21	1.137	0.421048262072
3.21	1.186	0.367489050789
3.21	1.235	0.323226517938
3.21	1.285	0.288306105274
3.21	1.334	0.251346786095
3.21	1.384	0.214908513846
3.21	1.433	0.182427453729
3.21	1.482	0.164637744272
3.21	1.532	0.15278792777
3.21	1.581	0.15679806277
3.21	1.63	0.170080521916
3.21	1.68	0.188947720861
3.21	1.729	0.205778873285
3.21	1.778	0.229759429534
3.21	1.828	0.258102799875
3.21	1.877	0.297116666794
3.21	1.927	0.34209858891
3.21	1.976	0.362146128328
3.21	2.025	0.388816426729
3.21	2.075	0.422431622855
3.21	2.124	0.447584500286
3.21	2.173	0.487518028877
3.21	2.223	0.507098857489
3.21	2.272	0.552039953065
3.21	2.322	0.587459908563
3.21	2.371	0.610761336673
3.21	2.42	0.652269583709
3.21	2.47	0.670317282775
3.21	2.519	0.708526150591
3.21	2.568	0.739412191442
3.21	2.618	0.765344789416
3.21	2.667	0.798259044474
3.21	2.716	0.822325549981
3.21	2.766	0.846120278757
3.21	2.815	0.874786276517
3.21	2.865	0.909911373676
3.21	2.914	0.932291552819
3.21	2.963	0.946455603788
3.21	3.013	0.983505182882
3.21	3.062	0.99434870211
3.21	3.111	1.0076145476
3.21	3.161	1.03012030243
3.21	3.21	1.07358883994
3.21	3.259	1.12467713592
3.21	3.309	1.13053578099
3.21	3.358	1.16296767343
3.21	3.408	1.17130206361
3.21	3.457	1.18289841696
3.21	3.506	1.21453142803
3.21	3.556	1.23428348275
3.21	3.605	1.26432007818
3.21	3.654	1.27618697753
3.21	3.704	1.31271981205
3.21	3.753	1.32472070268
3.21	3.803	1.33495601665
3.21	3.852	1.36221592823
3.21	3.901	1.3878602107
3.21	3.951	1.41411709263
3.21	4	1.42556504775

3.259	0.1	1.72394873931
3.259	0.1494	1.6811417473
3.259	0.1987	1.61479866888
3.259	0.2481	1.54009112411
3.259	0.2975	1.47013809676
3.259	0.3468	1.3934289451
3.259	0.3962	1.32419845322
3.259	0.4456	1.24404483189
3.259	0.4949	1.16337664781
3.259	0.5443	1.1071284826
3.259	0.5937	1.04313892292
3.259	0.643	0.983050961196
3.259	0.6924	0.924317159635
3.259	0.7418	0.873086943875
3.259	0.7911	0.809428471455
3.259	0.8405	0.740259125373
3.259	0.8899	0.683791857602
3.259	0.9392	0.633022692199
3.259	0.9886	0.565450156311
3.259	1.038	0.523802931139
3.259	1.087	0.464328682713
3.259	1.137	0.432583687579
3.259	1.186	0.383242585559
3.259	1.235	0.34865051194
3.259	1.285	0.301071298063
3.259	1.334	0.264040443331
3.259	1.384	0.234414270165
3.259	1.433	0.199171190681
3.259	1.482	0.172541479038
3.259	1.532	0.155878730088
3.259	1.581	0.153421526777
3.259	1.63	0.162986907836
3.259	1.68	0.177779833086
3.259	1.729	0.200243421985
3.259	1.778	0.211647393661
3.259	1.828	0.241053229301
3.259	1.877	0.28361487547
3.259	1.927	0.305527719611
3.259	1.976	0.353946175521
3.259	2.025	0.372058639187
3.259	2.075	0.399572669439
3.259	2.124	0.429501347049
3.259	2.173	0.479359409108
3.259	2.223	0.494795385857
3.259	2.272	0.525332432982
3.259	2.322	0.557325786619
3.259	2.371	0.593636137079
3.259	2.42	0.615357308582
3.259	2.47	0.65655300375
3.259	2.519	0.673751305461
3.259	2.568	0.711999564876
3.259	2.618	0.751064689696
3.259	2.667	0.773844008782
3.259	2.716	0.807462148609
3.259	2.766	0.822544973218
3.259	2.815	0.85641147325
3.259	2.865	0.874786276517
3.259	2.914	0.910926051279
3.259	2.963	0.932291552819
3.259	3.013	0.951940566311
3.259	3.062	0.983505182882
3.259	3.111	0.99434870211
3.259	3.161	1.0076145476
3.259	3.21	1.03012030243
3.259	3.259	1.07575118598
3.259	3.309	1.12467713592
3.259	3.358	1.13053578099
3.259	3.408	1.16132085136
3.259	3.457	1.16457374202
3.259	3.506	1.18289841696
3.259	3.556	1.21453142803
3.259	3.605	1.22927237061
3.259	3.654	1.26432007818
3.259	3.704	1.27397404604
3.259	3.753	1.31271981205
3.259	3.803	1.31996371956
3.259	3.852	1.32968926328
3.259	3.901	1.36054476476
3.259	3.951	1.3878602107
3.259	4	1.41319403947

3.309	0.1	1.72552694268
3.309	0.1494	1.68423755222
3.309	0.1987	1.61833684607
3.309	0.2481	1.54594580099
3.309	0.2975	1.48486725141
3.309	0.3468	1.41229473439
3.309	0.3962	1.32626184884
3.309	0.4456	1.25775075143
3.309	0.4949	1.18930702474
3.309	0.5443	1.11979362496
3.309	0.5937	1.05617675911
3.309	0.643	0.998662645433
3.309	0.6924	0.928695982831
3.309	0.7418	0.881869117101
3.309	0.7911	0.821888699403
3.309	0.8405	0.744357757347
3.309	0.8899	0.702253861292
3.309	0.9392	0.651605524003
3.309	0.9886	0.594785303354
3.309	1.038	0.540214120521
3.309	1.087	0.500215849348
3.309	1.137	0.443071366036
3.309	1.186	0.409462559893
3.309	1.235	0.362912749488
3.309	1.285	0.314948064476
3.309	1.334	0.277755679826
3.309	1.384	0.240077407549
3.309	1.433	0.211776055724
3.309	1.482	0.182427453729
3.309	1.532	0.164160030198
3.309	1.581	0.15278792777
3.309	1.63	0.15679806277
3.309	1.68	0.170080521916
3.309	1.729	0.188947720861
3.309	1.778	0.205778873285
3.309	1.828	0.224377657598
3.309	1.877	0.258102799875
3.309	1.927	0.296194461532
3.309	1.976	0.321219441398
3.309	2.025	0.355231198504
3.309	2.075	0.384663044692
3.309	2.124	0.410936562531
3.309	2.173	0.441374234983
3.309	2.223	0.48378037026
3.309	2.272	0.5006885347
3.309	2.322	0.539515555025
3.309	2.371	0.569846894346
3.309	2.42	0.598016033372
3.309	2.47	0.617939847614
3.309	2.519	0.663975506681
3.309	2.568	0.696212061657
3.309	2.618	0.718390839173
3.309	2.667	0.752841048265
3.309	2.716	0.776962943706
3.309	2.766	0.807462148609
3.309	2.815	0.822544973218
3.309	2.865	0.862346323289
3.309	2.914	0.875212051505
3.309	2.963	0.912690198844
3.309	3.013	0.932291552819
3.309	3.062	0.953126506647
3.309	3.111	0.983505182882
3.309	3.161	0.99434870211
3.309	3.21	1.0076145476
3.309	3.259	1.03012030243
3.309	3.309	1.09082326938
3.309	3.358	1.12467713592
3.309	3.408	1.13053578099
3.309	3.457	1.16132085136
3.309	3.506	1.16457374202
3.309	3.556	1.18289841696
3.309	3.605	1.21453142803
3.309	3.654	1.22927237061
3.309	3.704	1.26430301614
3.309	3.753	1.27113406941
3.309	3.803	1.30867196165
3.309	3.852	1.31996841257
3.309	3.901	1.32479358386
3.309	3.951	1.3604083676
3.309	4	1.38737294983

3.358	0.1	1.72634227373
3.358	0.1494	1.68534103957
3.358	0.1987	1.62260959919
3.358	0.2481	1.55761341393
3.358	0.2975	1.4904900346
3.358	0.3468	1.41966240475
3.358	0.3962	1.33717622631
3.358	0.4456	1.25972250954
3.358	0.4949	1.19076228661
3.358	0.5443	1.12919834943
3.358	0.5937	1.06573425981
3.358	0.643	1.00776286772
3.358	0.6924	0.953280743212
3.358	0.7418	0.890274621776
3.358	0.7911	0.848609666711
3.358	0.8405	0.748645801573
3.358	0.8899	0.709925478136
3.358	0.9392	0.667180268425
3.358	0.9886	0.61106197038
3.358	1.038	0.549705724905
3.358	1.087	0.515552379491
3.358	1.137	0.454969745869
3.358	1.186	0.425723455364
3.358	1.235	0.372268322918
3.358	1.285	0.332546335376
3.358	1.334	0.295249822533
3.358	1.384	0.261915117303
3.358	1.433	0.232489944682
3.358	1.482	0.196309137636
3.358	1.532	0.169453735854
3.358	1.581	0.155878730088
3.358	1.63	0.154153411666
3.358	1.68	0.162986907836
3.358	1.729	0.177779833086
3.358	1.778	0.200243421985
3.358	1.828	0.211647393661
3.358	1.877	0.235189965268
3.358	1.927	0.269478436126
3.358	1.976	0.303311350951
3.358	2.025	0.353196120801
3.358	2.075	0.368288855944
3.358	2.124	0.392401428853
3.358	2.173	0.425175495876
3.358	2.223	0.447584500286
3.358	2.272	0.487518028877
3.358	2.322	0.507098857489
3.358	2.371	0.549391681222
3.358	2.42	0.582503519975
3.358	2.47	0.608736341426
3.358	2.519	0.65073398291
3.358	2.568	0.665106587987
3.358	2.618	0.701683708277
3.358	2.667	0.725083834571
3.358	2.716	0.757131035249
3.358	2.766	0.77887905274
3.358	2.815	0.807641342353
3.358	2.865	0.827303641706
3.358	2.914	0.862346323289
3.358	2.963	0.881299078808
3.358	3.013	0.916342204902
3.358	3.062	0.941136500538
3.358	3.111	0.953699823881
3.358	3.161	0.983505182882
3.358	3.21	0.99465074606
3.358	3.259	1.0076145476
3.358	3.309	1.03012030243
3.358	3.358	1.06729874689
3.358	3.408	1.12467713592
3.358	3.457	1.13053578099
3.358	3.506	1.16132085136
3.358	3.556	1.16457374202
3.358	3.605	1.18233284115
3.358	3.654	1.21453142803
3.358	3.704	1.22927237061
3.358	3.753	1.26430301614
3.358	3.803	1.26957075794
3.358	3.852	1.30844251273
3.358	3.901	1.3174239571
3.358	3.951	1.32604188325
3.358	4	1.34159262253

3.408	0.1	1.72634227373
3.408	0.1494	1.68534103957
3.408	0.1987	1.62284652962
3.408	0.2481	1.56165264176
3.408	0.2975	1.4975708549
3.408	0.3468	1.42006701066
3.408	0.3962	1.34933066218
3.408	0.4456	1.26644505136
3.408	0.4949	1.20546716443
3.408	0.5443	1.13568625722
3.408	0.5937	1.08481001201
3.408	0.643	1.01498806183
3.408	0.6924	0.963294318685
3.408	0.7418	0.908480481969
3.408	0.7911	0.86075088777
3.408	0.8405	0.799531711206
3.408	0.8899	0.724256383962
3.408	0.9392	0.67462392914
3.408	0.9886	0.628479199767
3.408	1.038	0.565450156311
3.408	1.087	0.522711081013
3.408	1.137	0.464328682713
3.408	1.186	0.43301305357
3.408	1.235	0.384849484917
3.408	1.285	0.34865051194
3.408	1.334	0.30798111925
3.408	1.384	0.268977693378
3.408	1.433	0.236342368964
3.408	1.482	0.208990343108
3.408	1.532	0.175033522278
3.408	1.581	0.162552256432
3.408	1.63	0.15278792777
3.408	1.68	0.15679806277
3.408	1.729	0.170080521916
3.408	1.778	0.188222094213
3.408	1.828	0.204445739779
3.408	1.877	0.224377657598
3.408	1.927	0.258102799875
3.408	1.976	0.292376330199
3.408	2.025	0.315918534338
3.408	2.075	0.353946175521
3.408	2.124	0.374480602974
3.408	2.173	0.408481211512
3.408	2.223	0.429501347049
3.408	2.272	0.479359409108
3.408	2.322	0.489277321046
3.408	2.371	0.521214366137
3.408	2.42	0.552271714322
3.408	2.47	0.593636137079
3.408	2.519	0.610761336673
3.408	2.568	0.651545986757
3.408	2.618	0.668792770312
3.408	2.667	0.702468539864
3.408	2.716	0.72812109011
3.408	2.766	0.762066397907
3.408	2.815	0.77887905274
3.408	2.865	0.813997957842
3.408	2.914	0.831546580518
3.408	2.963	0.862346323289
3.408	3.013	0.881299078808
3.408	3.062	0.916342204902
3.408	3.111	0.941136500538
3.408	3.161	0.954683945433
3.408	3.21	0.984216809634
3.408	3.259	0.99465074606
3.408	3.309	1.0076145476
3.408	3.358	1.03012030243
