i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
24	5	1	0	0.0	0.0	0.0	3.0	4.5	1.240845	0.0	1.240845	1.240845	1.240845	1.240845	1.240845	1.240845	1.240845	1.240845	1.240845
25	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.9490966999999999	0.0	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999
0	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.149109	0.0	1.149109	1.149109	1.149109	1.149109	1.149109	1.149109	1.149109	1.149109	1.149109
1	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.490845	0.0	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.330994	0.0	1.330994	1.330994	1.330994	1.330994	1.330994	1.330994	1.330994	1.330994	1.330994
3	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.749023	0.0	1.749023	1.749023	1.749023	1.749023	1.749023	1.749023	1.749023	1.749023	1.749023
4	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	2.548767	0.0	2.548767	2.548767	2.548767	2.548767	2.548767	2.548767	2.548767	2.548767	2.548767
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.379517	1.0	4.759034	2.8297385466699296	3.040317837550229	3.3651452132973403	3.884625557760715	4.759034	6.341755794981816	16.90169331136758	38.072272
6	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.864868	0.0	1.864868	1.864868	1.864868	1.864868	1.864868	1.864868	1.864868	1.864868	1.864868
7	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.232117	0.0	1.232117	1.232117	1.232117	1.232117	1.232117	1.232117	1.232117	1.232117	1.232117
8	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	2.3482060000000002	0.0	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002	2.3482060000000002
9	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	0.9657593000000001	0.0	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001	0.9657593000000001
10	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.0065310000000003	1.0	4.013062000000001	2.3861809416735253	2.563752219840203	2.8376633535220495	3.2757158721871567	4.013062000000001	5.347694341776361	14.252376251882929	32.104496000000005
11	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	2.888489	1.0	5.776978	3.4350116704070945	3.6906332798915176	4.084940318565499	4.71553604900099	5.776978	7.6982395395751455	20.516918017924997	46.215824
12	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	0.9577636999999999	0.0	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	2.281189	0.0	2.281189	2.281189	2.281189	2.281189	2.281189	2.281189	2.281189	2.281189	2.281189
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	0.8655396000000001	0.0	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001	0.8655396000000001
15	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.232666	0.0	1.232666	1.232666	1.232666	1.232666	1.232666	1.232666	1.232666	1.232666	1.232666
16	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.397522	1.0	4.795044	2.8511502207755535	3.0633228938978374	3.3906081284878677	3.914019204945199	4.795044	6.3897417152709535	17.02958270575778	38.360352
17	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.316223	0.0	1.316223	1.316223	1.316223	1.316223	1.316223	1.316223	1.316223	1.316223	1.316223
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.9638669999999998	0.0	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998	1.9638669999999998
19	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.090942	0.0	1.090942	1.090942	1.090942	1.090942	1.090942	1.090942	1.090942	1.090942	1.090942
20	3	1	0	0.0	0.0	0.0	1.8	4.5	0.6908569	0.0	0.6908569	0.6908569	0.6908569	0.6908569	0.6908569	0.6908569	0.6908569	0.6908569	0.6908569
21	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	2.255554	0.0	2.255554	2.255554	2.255554	2.255554	2.255554	2.255554	2.255554	2.255554	2.255554
22	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.7821040000000001	2.0	5.346312	2.3453807627786887	2.6279728994706146	3.0866946723717263	3.8753302615066176	5.346312	8.42722121478261	39.85068065774056	144.350424
23	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.831909	0.0	1.831909	1.831909	1.831909	1.831909	1.831909	1.831909	1.831909	1.831909	1.831909
24	5	1	0	0.0	0.0	0.0	3.0	4.5	1.398743	0.0	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743
25	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.9071045	0.0	0.9071045	0.9071045	0.9071045	0.9071045	0.9071045	0.9071045	0.9071045	0.9071045	0.9071045
0	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	3.7964480000000003	4.0	18.98224	5.67701388976974	6.706573223856321	8.489115801043123	11.847422750672882	18.98224	36.97177620585383	360.0502985463621	2372.78
1	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.440308	0.0	1.440308	1.440308	1.440308	1.440308	1.440308	1.440308	1.440308	1.440308	1.440308
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.1740110000000001	0.0	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001	1.1740110000000001
3	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.5740969999999999	0.0	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999	1.5740969999999999
4	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	2.0640259999999997	0.0	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997	2.0640259999999997
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.140808	0.0	1.140808	1.140808	1.140808	1.140808	1.140808	1.140808	1.140808	1.140808	1.140808
6	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	2.422668	1.0	4.845336	2.881054022889412	3.0954520328546247	3.4261699427273014	3.9550707268613907	4.845336	6.456759429883042	17.208194575312667	38.762688
7	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.398743	0.0	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743
8	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.107605	0.0	1.107605	1.107605	1.107605	1.107605	1.107605	1.107605	1.107605	1.107605	1.107605
9	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	2.314453	0.0	2.314453	2.314453	2.314453	2.314453	2.314453	2.314453	2.314453	2.314453	2.314453
10	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.115356	0.0	1.115356	1.115356	1.115356	1.115356	1.115356	1.115356	1.115356	1.115356	1.115356
11	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.27356	0.0	1.27356	1.27356	1.27356	1.27356	1.27356	1.27356	1.27356	1.27356	1.27356
12	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.273987	0.0	1.273987	1.273987	1.273987	1.273987	1.273987	1.273987	1.273987	1.273987	1.273987
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	2.0896	1.0	4.1792	2.4849671875096857	2.6698897941661937	2.9551406599348193	3.411328250857964	4.1792	5.569085200565494	14.842414802429946	33.4336
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.299194	0.0	1.299194	1.299194	1.299194	1.299194	1.299194	1.299194	1.299194	1.299194	1.299194
15	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.248108	0.0	1.248108	1.248108	1.248108	1.248108	1.248108	1.248108	1.248108	1.248108	1.248108
16	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	0.8328247	0.0	0.8328247	0.8328247	0.8328247	0.8328247	0.8328247	0.8328247	0.8328247	0.8328247	0.8328247
17	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	0.9993286	0.0	0.9993286	0.9993286	0.9993286	0.9993286	0.9993286	0.9993286	0.9993286	0.9993286	0.9993286
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	0.8320313	0.0	0.8320313	0.8320313	0.8320313	0.8320313	0.8320313	0.8320313	0.8320313	0.8320313	0.8320313
19	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	0.9909667999999999	0.0	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999
20	3	1	0	0.0	0.0	0.0	1.8	4.5	0.8330688	0.0	0.8330688	0.8330688	0.8330688	0.8330688	0.8330688	0.8330688	0.8330688	0.8330688	0.8330688
21	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.823547	0.0	1.823547	1.823547	1.823547	1.823547	1.823547	1.823547	1.823547	1.823547	1.823547
22	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.2572020000000002	0.0	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002	1.2572020000000002
23	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.189819	0.0	1.189819	1.189819	1.189819	1.189819	1.189819	1.189819	1.189819	1.189819	1.189819
24	5	1	0	0.0	0.0	0.0	3.0	4.5	1.5913700000000002	0.0	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002	1.5913700000000002
25	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.07312	0.0	1.07312	1.07312	1.07312	1.07312	1.07312	1.07312	1.07312	1.07312	1.07312
0	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.107666	0.0	1.107666	1.107666	1.107666	1.107666	1.107666	1.107666	1.107666	1.107666	1.107666
1	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.081787	0.0	1.081787	1.081787	1.081787	1.081787	1.081787	1.081787	1.081787	1.081787	1.081787
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.290222	0.0	1.290222	1.290222	1.290222	1.290222	1.290222	1.290222	1.290222	1.290222	1.290222
3	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	0.8665161	0.0	0.8665161	0.8665161	0.8665161	0.8665161	0.8665161	0.8665161	0.8665161	0.8665161	0.8665161
4	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.256897	0.0	1.256897	1.256897	1.256897	1.256897	1.256897	1.256897	1.256897	1.256897	1.256897
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.306885	0.0	1.306885	1.306885	1.306885	1.306885	1.306885	1.306885	1.306885	1.306885	1.306885
6	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.107544	1.0	2.215088	1.3170992049785737	1.4151131423191057	1.5663037457249473	1.8080953944622098	2.215088	2.951764404371703	7.866877612912747	17.720704
7	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	3.396606	1.0	6.793212	4.039268022060932	4.3398562855109395	4.803526271237829	5.545050729725146	6.793212	9.052444585926475	24.126069665209787	54.345696
8	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.28241	0.0	1.28241	1.28241	1.28241	1.28241	1.28241	1.28241	1.28241	1.28241	1.28241
9	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.123474	0.0	1.123474	1.123474	1.123474	1.123474	1.123474	1.123474	1.123474	1.123474	1.123474
10	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.0740969999999999	0.0	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999	1.0740969999999999
11	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.007751	0.0	1.007751	1.007751	1.007751	1.007751	1.007751	1.007751	1.007751	1.007751	1.007751
12	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	0.7907104	0.0	0.7907104	0.7907104	0.7907104	0.7907104	0.7907104	0.7907104	0.7907104	0.7907104	0.7907104
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.781494	1.0	3.562988	2.1185653401346576	2.2762215969411894	2.5194129760862944	2.9083369118175524	3.562988	4.74793829933778	12.653939948334674	28.503904
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.540527	0.0	1.540527	1.540527	1.540527	1.540527	1.540527	1.540527	1.540527	1.540527	1.540527
15	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	0.9904785	0.0	0.9904785	0.9904785	0.9904785	0.9904785	0.9904785	0.9904785	0.9904785	0.9904785	0.9904785
16	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.474304	0.0	1.474304	1.474304	1.474304	1.474304	1.474304	1.474304	1.474304	1.474304	1.474304
17	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.123047	0.0	1.123047	1.123047	1.123047	1.123047	1.123047	1.123047	1.123047	1.123047	1.123047
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	3.330627	2.0	9.991881	4.383351641537921	4.911496463868054	5.768815185060706	7.242719618434727	9.991881	15.749883571849768	74.4781185424916	269.780787
19	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	0.8237915000000001	0.0	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001	0.8237915000000001
20	3	1	0	0.0	0.0	0.0	1.8	4.5	1.482117	0.0	1.482117	1.482117	1.482117	1.482117	1.482117	1.482117	1.482117	1.482117	1.482117
21	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.7401119999999999	0.0	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999	1.7401119999999999
22	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	0.9577636999999999	0.0	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999	0.9577636999999999
23	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.5734860000000002	0.0	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002	1.5734860000000002
24	5	1	0	0.0	0.0	0.0	3.0	4.5	1.498108	0.0	1.498108	1.498108	1.498108	1.498108	1.498108	1.498108	1.498108	1.498108	1.498108
25	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.398743	0.0	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743	1.398743
0	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.9334106	0.0	0.9334106	0.9334106	0.9334106	0.9334106	0.9334106	0.9334106	0.9334106	0.9334106	0.9334106
1	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.057251	0.0	1.057251	1.057251	1.057251	1.057251	1.057251	1.057251	1.057251	1.057251	1.057251
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.948059	0.0	1.948059	1.948059	1.948059	1.948059	1.948059	1.948059	1.948059	1.948059	1.948059
3	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.298645	0.0	1.298645	1.298645	1.298645	1.298645	1.298645	1.298645	1.298645	1.298645	1.298645
4	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.398621	0.0	1.398621	1.398621	1.398621	1.398621	1.398621	1.398621	1.398621	1.398621	1.398621
5	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.007629	0.0	1.007629	1.007629	1.007629	1.007629	1.007629	1.007629	1.007629	1.007629	1.007629
6	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.082336	0.0	1.082336	1.082336	1.082336	1.082336	1.082336	1.082336	1.082336	1.082336	1.082336
7	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.829529	2.0	8.488586999999999	3.7238695857954527	4.172554200128718	4.900887989489558	6.153041213930589	8.488586999999999	13.380289150713216	63.27277004642601	229.191849
8	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.241455	0.0	1.241455	1.241455	1.241455	1.241455	1.241455	1.241455	1.241455	1.241455	1.241455
9	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.623474	1.0	3.246948	1.9306468318219276	2.0743188474799807	2.2959389489600985	2.650365008007936	3.246948	4.326792221909871	11.531524946860719	25.975584
10	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.024353	0.0	1.024353	1.024353	1.024353	1.024353	1.024353	1.024353	1.024353	1.024353	1.024353
11	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	0.956543	0.0	0.956543	0.956543	0.956543	0.956543	0.956543	0.956543	0.956543	0.956543	0.956543
12	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	2.08197	0.0	2.08197	2.08197	2.08197	2.08197	2.08197	2.08197	2.08197	2.08197	2.08197
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.241333	0.0	1.241333	1.241333	1.241333	1.241333	1.241333	1.241333	1.241333	1.241333	1.241333
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.631653	0.0	1.631653	1.631653	1.631653	1.631653	1.631653	1.631653	1.631653	1.631653	1.631653
15	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.397583	0.0	1.397583	1.397583	1.397583	1.397583	1.397583	1.397583	1.397583	1.397583	1.397583
16	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.2085569999999999	0.0	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999	1.2085569999999999
17	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.513916	0.0	1.513916	1.513916	1.513916	1.513916	1.513916	1.513916	1.513916	1.513916	1.513916
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.182495	0.0	1.182495	1.182495	1.182495	1.182495	1.182495	1.182495	1.182495	1.182495	1.182495
19	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.090759	0.0	1.090759	1.090759	1.090759	1.090759	1.090759	1.090759	1.090759	1.090759	1.090759
20	3	1	0	0.0	0.0	0.0	1.8	4.5	1.065186	0.0	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186
21	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.473755	0.0	1.473755	1.473755	1.473755	1.473755	1.473755	1.473755	1.473755	1.473755	1.473755
22	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	3.688354	2.0	11.065062	4.854146849969377	5.439017226634382	6.388416524299898	8.020626108997554	11.065062	17.441504579097682	82.4774633841235	298.756674
23	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.5485229999999999	1.0	3.0970459999999997	1.8415145693453585	1.978553672344763	2.189942228246672	2.5280054828691267	3.0970459999999997	4.127037003271095	10.999148495933781	24.776367999999998
24	5	1	0	0.0	0.0	0.0	3.0	4.5	1.839661	0.0	1.839661	1.839661	1.839661	1.839661	1.839661	1.839661	1.839661	1.839661	1.839661
25	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.9744873	0.0	0.9744873	0.9744873	0.9744873	0.9744873	0.9744873	0.9744873	0.9744873	0.9744873	0.9744873
0	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.2739790000000002	0.0	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002	1.2739790000000002
1	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.0822829999999999	0.0	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999	1.0822829999999999
