Frequency	Angle	Speed	Area	Stdev
128	112	1.0	1.12114945541	0.244187521357
160	112	1.0	1.05553583932	0.218527226148
192	112	1.0	0.99667264231	0.227870147385
224	112	1.0	0.877194617555	0.182496656764
256	112	1.0	0.827447113689	0.189654478601
320	112	1.0	0.806972622871	0.177864001487
384	112	1.0	0.708492104902	0.147800376264
512	112	1.0	0.583986652713	0.114128346937
1024	112	1.0	0.411868759101	0.0909002896592
2048	112	1.0	0.29405136232	0.0563680652877
4096	112	1.0	0.212629085225	0.0408926216605

0.5	128	1.0	8.53104045126	0.928281944044
1	128	1.0	7.32335929572	1.25833329459
2	128	1.0	5.89988019322	1.15165391229
4	128	1.0	4.51940858405	1.0384177549
6	128	1.0	3.95752405486	0.877274364105
8	128	1.0	3.46243515975	0.744717514952
10	128	1.0	3.13935814746	0.707959402916
12	128	1.0	2.89545583133	0.678126181782
16	128	1.0	2.62832290393	0.532161459476
20	128	1.0	2.33314049457	0.572854884895
24	128	1.0	2.12950075506	0.48530653408
32	128	1.0	1.90814708663	0.423629455032
40	128	1.0	1.71193221171	0.383134226086
48	128	1.0	1.55120666448	0.33565354386
56	128	1.0	1.41495197614	0.313699254469
64	128	1.0	1.42417191651	0.326839474706
80	128	1.0	1.24044830312	0.267665590329
96	128	1.0	1.14711789894	0.244622820015
112	128	1.0	1.03664828567	0.204391418471
128	128	1.0	0.97522322144	0.209500105422
160	128	1.0	0.914503544306	0.193098748169
192	128	1.0	0.854561707038	0.164889343207
224	128	1.0	0.787896048691	0.170055384901
256	128	1.0	0.677940098114	0.134622754566
320	128	1.0	0.684307649203	0.139667748183
384	128	1.0	0.623014735856	0.133403117994
512	128	1.0	0.500495993618	0.0995275129834
1024	128	1.0	0.347473104144	0.0704820153891
2048	128	1.0	0.246810413486	0.0514980948625
4096	128	1.0	0.184923169493	0.0417166377525

0.5	144	1.0	8.12281084978	1.10796235709
1	144	1.0	6.71575847728	1.23235891364
2	144	1.0	5.49643569441	1.15293889616
4	144	1.0	4.12803909483	0.91138884407
6	144	1.0	3.51384626407	0.786100810657
8	144	1.0	2.9956908601	0.677386233216
10	144	1.0	2.81276500676	0.613279990443
12	144	1.0	2.58269477212	0.597897653654
16	144	1.0	2.28095304291	0.479028012578
20	144	1.0	1.97966058694	0.399655100974
24	144	1.0	1.93380192139	0.41273715947
32	144	1.0	1.63238544812	0.342901970139
40	144	1.0	1.49871078189	0.335491238064
48	144	1.0	1.37437924946	0.288811102591
56	144	1.0	1.2630115854	0.29392023668
64	144	1.0	1.19693449335	0.24642569419
80	144	1.0	1.06570869887	0.220752877613
96	144	1.0	1.0133773194	0.209885144886
112	144	1.0	0.901373012444	0.201621648626
128	144	1.0	0.858027081468	0.178063129237
160	144	1.0	0.827056668739	0.173838298678
192	144	1.0	0.745003652167	0.151297848164
224	144	1.0	0.68773420799	0.152986922692
256	144	1.0	0.614859793232	0.129200227399
320	144	1.0	0.613212009957	0.141791349453
384	144	1.0	0.541610970588	0.116823526671
512	144	1.0	0.443241473694	0.0850913826264
1024	144	1.0	0.305809564699	0.0614137190743
2048	144	1.0	0.219643276971	0.0460009278507
4096	144	1.0	0.159987721358	0.0317942711399

0.5	160	1.0	7.80317661788	1.30626691552
1	160	1.0	6.48496585599	1.29333485944
2	160	1.0	5.04818117575	1.07665638194
4	160	1.0	3.75375733368	0.859221252192
6	160	1.0	3.23266972002	0.740785116313
8	160	1.0	2.76334129464	0.601090047401
10	160	1.0	2.57844544773	0.560396582166
12	160	1.0	2.3197843517	0.493134560686
16	160	1.0	2.11271378751	0.459051985312
